gender	Field	length
male	Biology	17
male	Biology	6
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	2
male	Biology	28
male	Biology	3
male	Biology	1
male	Biology	6
male	Biology	1
male	Biology	1
male	Biology	17
male	Biology	12
male	Biology	2
male	Biology	1
male	Biology	23
male	Biology	3
male	Biology	23
male	Biology	1
male	Biology	2
male	Biology	14
male	Biology	1
male	Biology	1
male	Biology	17
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	8
male	Biology	3
male	Biology	2
male	Biology	1
male	Biology	6
male	Biology	1
male	Biology	1
male	Biology	6
female	Biology	1
male	Biology	5
male	Biology	1
male	Biology	5
male	Biology	2
female	Biology	8
male	Biology	12
male	Biology	8
male	Biology	12
male	Biology	5
male	Biology	5
male	Biology	12
male	Biology	6
female	Biology	5
male	Biology	11
male	Biology	5
male	Biology	12
male	Biology	12
male	Biology	5
male	Biology	3
male	Biology	9
male	Biology	7
male	Biology	3
male	Biology	3
male	Chemistry	7
male	Chemistry	3
male	Chemistry	2
female	Chemistry	1
male	Chemistry	4
male	Chemistry	21
male	Chemistry	8
male	Chemistry	1
male	Chemistry	2
male	Chemistry	1
male	Chemistry	2
male	Chemistry	1
male	Chemistry	9
male	Chemistry	2
male	Chemistry	6
male	Chemistry	3
male	Chemistry	4
male	Chemistry	6
male	Chemistry	1
male	Chemistry	4
male	Chemistry	7
male	Chemistry	2
male	Chemistry	3
male	Chemistry	4
male	Chemistry	3
male	Chemistry	1
male	Chemistry	10
male	Chemistry	11
male	Chemistry	10
male	Chemistry	11
male	Chemistry	11
male	Chemistry	4
male	Chemistry	4
male	Chemistry	4
male	Chemistry	24
male	Chemistry	6
male	Chemistry	10
male	Chemistry	10
male	Chemistry	3
male	Materials science	7
female	Materials science	1
male	Materials science	3
male	Materials science	2
male	Materials science	2
male	Materials science	2
male	Materials science	3
female	Materials science	2
female	Materials science	1
male	Materials science	4
male	Materials science	1
male	Materials science	24
male	Materials science	5
male	Materials science	1
male	Materials science	24
male	Materials science	7
male	Materials science	2
male	Materials science	2
female	Materials science	8
male	Materials science	1
male	Materials science	4
male	Materials science	4
male	Materials science	2
male	Materials science	2
male	Materials science	1
male	Materials science	2
male	Materials science	40
male	Materials science	5
male	Materials science	8
male	Materials science	17
male	Materials science	23
male	Materials science	24
male	Materials science	16
male	Materials science	8
male	Physics	9
male	Physics	1
male	Physics	2
male	Physics	4
male	Physics	7
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	8
male	Physics	1
male	Physics	7
male	Physics	1
male	Physics	1
male	Physics	1
female	Physics	31
male	Physics	4
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	4
male	Physics	1
male	Physics	8
male	Physics	1
male	Physics	1
male	Physics	12
male	Physics	1
male	Physics	12
male	Physics	8
male	Physics	16
male	Physics	1
male	Physics	7
male	Physics	1
male	Physics	1
male	Physics	2
male	Physics	1
female	Physics	3
male	Physics	1
male	Physics	4
male	Physics	14
male	Physics	5
male	Physics	3
male	Physics	27
male	Physics	8
male	Physics	2
male	Physics	10
male	Physics	14
female	Physics	10
male	Physics	8
male	Physics	5
male	Physics	3
male	Physics	4
male	Physics	1
male	Physics	7
male	Physics	6
male	Physics	12
male	Physics	8
male	Physics	10
male	Physics	13
male	Physics	4
male	Physics	5
male	Physics	10
male	Physics	4
male	Physics	8
male	Engineering	2
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	4
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	4
male	Engineering	2
male	Engineering	4
male	Engineering	1
male	Engineering	2
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	32
male	Engineering	1
male	Engineering	4
male	Engineering	9
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	30
male	Engineering	4
male	Engineering	1
male	Engineering	1
male	Engineering	33
male	Engineering	1
male	Engineering	1
male	Engineering	21
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	2
male	Engineering	7
male	Engineering	7
male	Engineering	11
male	Engineering	13
male	Engineering	19
male	Engineering	34
male	Engineering	11
male	Engineering	34
male	Engineering	21
male	Engineering	15
male	Engineering	13
male	Engineering	7
male	Engineering	22
male	Engineering	13
male	Engineering	15
male	Engineering	15
male	Engineering	13
male	Engineering	9
male	Engineering	11
male	Engineering	21
male	Engineering	13
male	Engineering	4
male	Engineering	20
male	Engineering	24
male	Engineering	6
male	Engineering	13
male	Engineering	13
male	Political science	2
male	Political science	1
male	Political science	2
male	Political science	1
male	Political science	5
male	Political science	6
male	Political science	17
male	Political science	1
male	Political science	1
male	Political science	1
female	Political science	1
male	Political science	1
male	Political science	7
male	Political science	5
male	Political science	1
male	Political science	1
male	Political science	1
male	Political science	15
male	Political science	9
male	Political science	4
male	Political science	10
male	Political science	10
male	Political science	4
male	Political science	10
male	Political science	10
male	Political science	7
male	Political science	3
male	Political science	2
male	Political science	4
male	Political science	2
male	Political science	6
male	Political science	9
male	Political science	3
male	Political science	1
male	Political science	3
male	Political science	1
male	Political science	2
male	Political science	1
male	Political science	15
male	Political science	10
male	Political science	1
male	Political science	4
male	Political science	1
male	Political science	1
male	Political science	2
male	Political science	5
male	Political science	6
male	Political science	6
male	Political science	1
male	Political science	10
male	Political science	2
male	Political science	1
male	Political science	10
male	Political science	1
male	Political science	5
male	Political science	1
male	Political science	1
male	Political science	1
male	Political science	2
male	Political science	3
male	Political science	1
male	Political science	6
male	Political science	9
male	Political science	1
male	Political science	2
male	Political science	2
female	Political science	2
male	Political science	3
male	Political science	6
male	Political science	6
male	Political science	6
male	Political science	6
male	Political science	6
female	Political science	5
male	Political science	6
female	Political science	6
male	Political science	14
male	Political science	6
male	Political science	6
male	Political science	6
male	Political science	2
male	Political science	5
male	Political science	4
male	Biology	2
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	1
male	Biology	12
male	Biology	2
male	Biology	3
male	Biology	2
male	Biology	4
male	Biology	8
male	Biology	1
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	14
male	Biology	2
male	Biology	3
male	Biology	3
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	3
male	Biology	3
male	Biology	1
male	Biology	1
male	Biology	17
male	Biology	12
male	Biology	22
male	Biology	1
male	Biology	10
male	Biology	8
male	Biology	14
male	Biology	28
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	4
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	4
male	Chemistry	1
male	Chemistry	2
male	Chemistry	1
male	Chemistry	13
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	3
male	Chemistry	1
male	Chemistry	1
male	Chemistry	6
male	Chemistry	1
male	Chemistry	18
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	4
male	Chemistry	1
male	Chemistry	1
male	Chemistry	2
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	17
male	Chemistry	2
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	3
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	20
male	Chemistry	1
male	Chemistry	22
male	Chemistry	3
male	Chemistry	3
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	5
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	1
male	Chemistry	2
male	Chemistry	1
male	Chemistry	1
male	Chemistry	5
male	Chemistry	20
male	Chemistry	12
male	Chemistry	12
male	Chemistry	2
male	Chemistry	12
male	Chemistry	9
male	Chemistry	9
male	Chemistry	12
male	Chemistry	12
male	Chemistry	6
male	Chemistry	5
male	Chemistry	18
male	Chemistry	13
male	Chemistry	3
male	Chemistry	6
male	Chemistry	6
male	Chemistry	26
male	Chemistry	4
male	Chemistry	8
male	Chemistry	12
female	Chemistry	11
male	Chemistry	8
male	Chemistry	3
male	Biology	6
male	Biology	6
male	Biology	1
female	Biology	1
male	Biology	2
male	Biology	3
male	Biology	2
male	Biology	3
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	4
male	Biology	14
male	Biology	1
male	Biology	10
male	Biology	5
male	Biology	4
male	Biology	6
male	Medicine	4
male	Medicine	8
male	Medicine	1
male	Medicine	1
male	Medicine	7
male	Medicine	1
male	Medicine	12
male	Medicine	1
male	Medicine	3
female	Medicine	2
female	Medicine	1
female	Medicine	4
female	Medicine	3
female	Medicine	1
male	Medicine	2
female	Medicine	2
female	Medicine	1
female	Medicine	1
female	Medicine	1
female	Medicine	1
female	Medicine	3
female	Medicine	1
female	Medicine	1
male	Medicine	1
male	Medicine	4
male	Medicine	1
male	Medicine	8
female	Medicine	6
female	Medicine	4
female	Medicine	3
male	Medicine	2
female	Medicine	6
female	Medicine	3
female	Medicine	1
female	Medicine	4
female	Medicine	10
female	Medicine	1
female	Medicine	8
female	Medicine	1
female	Medicine	1
female	Medicine	1
female	Medicine	1
female	Medicine	4
male	Medicine	1
female	Medicine	6
female	Medicine	1
female	Medicine	7
female	Medicine	6
male	Medicine	1
male	Medicine	2
male	Medicine	7
male	Medicine	1
male	Medicine	28
male	Medicine	1
male	Medicine	1
male	Medicine	4
male	Medicine	4
male	Medicine	1
male	Medicine	1
male	Medicine	1
male	Medicine	3
male	Medicine	4
male	Medicine	1
male	Medicine	5
male	Medicine	1
male	Medicine	4
male	Medicine	20
male	Medicine	12
female	Medicine	4
female	Medicine	5
female	Medicine	1
male	Medicine	5
male	Medicine	3
male	Medicine	3
male	Medicine	1
female	Medicine	1
female	Medicine	3
female	Medicine	1
female	Medicine	18
male	Medicine	1
male	Medicine	1
male	Medicine	4
male	Medicine	1
female	Medicine	4
female	Medicine	6
female	Medicine	1
male	Medicine	5
male	Medicine	1
male	Medicine	3
male	Medicine	2
female	Medicine	3
male	Medicine	7
male	Medicine	1
male	Medicine	15
male	Medicine	3
female	Medicine	1
female	Medicine	1
female	Medicine	6
female	Medicine	1
male	Medicine	6
male	Medicine	1
male	Medicine	1
female	Medicine	4
male	Medicine	1
male	Medicine	7
female	Medicine	4
female	Medicine	3
male	Medicine	1
male	Medicine	2
male	Medicine	1
male	Medicine	1
male	Medicine	1
male	Medicine	4
female	Medicine	7
male	Medicine	1
male	Medicine	4
male	Medicine	1
male	Medicine	3
male	Medicine	4
male	Medicine	1
female	Medicine	2
male	Medicine	1
male	Medicine	1
male	Medicine	1
male	Medicine	5
female	Medicine	1
female	Medicine	5
male	Medicine	1
male	Medicine	18
male	Medicine	1
male	Medicine	1
male	Medicine	3
male	Medicine	1
male	Medicine	4
male	Medicine	1
male	Medicine	1
male	Medicine	15
male	Medicine	1
male	Medicine	1
male	Medicine	8
male	Medicine	1
male	Medicine	2
male	Medicine	4
female	Medicine	1
female	Medicine	1
female	Medicine	1
female	Medicine	1
female	Medicine	3
female	Medicine	3
female	Medicine	1
female	Medicine	1
female	Medicine	6
female	Medicine	2
female	Medicine	4
male	Medicine	1
female	Medicine	1
female	Medicine	4
female	Medicine	3
female	Medicine	1
female	Medicine	2
female	Medicine	2
male	Medicine	3
male	Medicine	1
male	Medicine	3
male	Medicine	5
female	Medicine	3
female	Medicine	1
male	Medicine	2
female	Medicine	3
female	Medicine	4
female	Medicine	1
female	Medicine	21
male	Medicine	3
female	Medicine	3
female	Medicine	11
female	Medicine	7
male	Medicine	3
female	Medicine	3
female	Medicine	7
female	Medicine	22
male	Medicine	2
male	Medicine	1
male	Medicine	4
male	Medicine	1
male	Medicine	1
male	Medicine	1
male	Medicine	6
male	Medicine	6
male	Medicine	6
male	Medicine	1
male	Medicine	8
male	Medicine	1
male	Medicine	1
male	Medicine	10
female	Medicine	4
male	Medicine	2
female	Medicine	1
female	Medicine	1
female	Medicine	1
female	Medicine	1
female	Medicine	1
male	Medicine	2
female	Medicine	1
male	Medicine	1
male	Medicine	18
male	Medicine	3
male	Medicine	6
male	Medicine	4
male	Medicine	1
male	Medicine	1
male	Medicine	4
male	Medicine	3
male	Medicine	4
male	Medicine	3
male	Medicine	9
male	Medicine	4
male	Medicine	1
male	Medicine	1
male	Medicine	8
male	Medicine	1
male	Medicine	1
male	Medicine	6
female	Medicine	4
male	Medicine	1
male	Medicine	14
male	Medicine	2
male	Medicine	1
male	Medicine	6
male	Medicine	1
male	Medicine	1
male	Medicine	1
male	Medicine	7
male	Medicine	3
male	Medicine	1
male	Medicine	4
male	Medicine	3
male	Medicine	1
male	Medicine	4
male	Medicine	1
male	Medicine	3
male	Medicine	4
female	Medicine	4
male	Medicine	1
female	Medicine	4
female	Medicine	3
male	Medicine	3
male	Medicine	3
female	Medicine	3
female	Medicine	1
female	Medicine	6
female	Medicine	1
female	Medicine	1
male	Medicine	4
male	Medicine	3
male	Medicine	4
female	Medicine	1
female	Medicine	1
male	Medicine	2
male	Medicine	1
male	Medicine	3
female	Medicine	2
female	Medicine	3
female	Medicine	5
female	Medicine	1
female	Medicine	3
male	Medicine	2
male	Medicine	1
male	Medicine	1
female	Medicine	4
female	Medicine	3
female	Medicine	2
male	Medicine	3
male	Medicine	1
male	Medicine	3
male	Medicine	3
male	Medicine	4
male	Medicine	4
male	Medicine	1
male	Medicine	24
male	Medicine	1
male	Medicine	28
male	Medicine	1
female	Medicine	28
male	Biology	1
male	Biology	1
male	Biology	22
male	Biology	1
male	Biology	4
female	Biology	1
male	Biology	2
male	Biology	3
male	Biology	1
male	Biology	1
male	Biology	20
male	Biology	1
male	Biology	3
male	Biology	7
male	Biology	1
male	Biology	1
male	Biology	5
male	Biology	15
male	Biology	1
male	Biology	7
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	6
male	Biology	1
male	Biology	1
male	Biology	16
male	Biology	1
male	Biology	4
male	Biology	2
male	Biology	1
male	Biology	4
male	Biology	1
male	Biology	4
female	Biology	2
male	Biology	1
male	Biology	4
male	Biology	3
male	Biology	5
male	Biology	1
male	Biology	1
male	Biology	2
female	Biology	1
female	Biology	1
female	Biology	4
male	Biology	6
male	Biology	2
male	Biology	2
male	Biology	1
male	Biology	8
male	Biology	27
female	Biology	1
male	Biology	1
male	Biology	8
male	Biology	4
female	Biology	5
male	Biology	1
male	Biology	4
male	Biology	1
male	Biology	8
male	Biology	13
male	Biology	4
male	Biology	7
male	Biology	1
male	Biology	5
male	Biology	6
male	Biology	2
male	Biology	1
female	Biology	1
female	Biology	8
female	Biology	1
male	Biology	4
male	Biology	1
male	Biology	4
male	Biology	1
female	Biology	2
female	Biology	2
male	Biology	1
