Year	Field	gender	Count
1891	Sociology	female	5
1891	Sociology	male	65
1892	Art	female	86
1892	Art	male	996
1892	Biology	female	123
1892	Biology	male	2499
1892	Business	female	4
1892	Business	male	91
1892	Chemistry	female	23
1892	Chemistry	male	582
1892	Computer science	female	32
1892	Computer science	male	766
1892	Economics	female	8
1892	Economics	male	130
1892	Engineering	female	14
1892	Engineering	male	374
1892	Environmental science	female	4
1892	Environmental science	male	74
1892	Geography	female	4
1892	Geography	male	67
1892	Geology	female	2
1892	Geology	male	229
1892	History	female	80
1892	History	male	1008
1892	Materials science	female	3
1892	Materials science	male	63
1892	Mathematics	female	10
1892	Mathematics	male	409
1892	Medicine	female	75
1892	Medicine	male	2847
1892	Philosophy	female	99
1892	Philosophy	male	1475
1892	Physics	female	70
1892	Physics	male	1588
1892	Political science	female	158
1892	Political science	male	1829
1892	Psychology	female	64
1892	Psychology	male	445
1892	Sociology	female	5
1892	Sociology	male	64
1893	Art	female	90
1893	Art	male	1012
1893	Biology	female	125
1893	Biology	male	2622
1893	Business	female	5
1893	Business	male	96
1893	Chemistry	female	25
1893	Chemistry	male	629
1893	Computer science	female	50
1893	Computer science	male	816
1893	Economics	female	8
1893	Economics	male	147
1893	Engineering	female	13
1893	Engineering	male	419
1893	Environmental science	female	6
1893	Environmental science	male	106
1893	Geography	female	4
1893	Geography	male	69
1893	Geology	female	2
1893	Geology	male	245
1893	History	female	73
1893	History	male	1084
1893	Materials science	female	2
1893	Materials science	male	65
1893	Mathematics	female	15
1893	Mathematics	male	428
1893	Medicine	female	80
1893	Medicine	male	2990
1893	Philosophy	female	109
1893	Philosophy	male	1525
1893	Physics	female	88
1893	Physics	male	1637
1893	Political science	female	167
1893	Political science	male	1981
1893	Psychology	female	67
1893	Psychology	male	472
1893	Sociology	female	5
1893	Sociology	male	76
1894	Art	female	93
1894	Art	male	1041
1894	Biology	female	143
1894	Biology	male	2774
1894	Business	female	3
1894	Business	male	95
1894	Chemistry	female	30
1894	Chemistry	male	741
1894	Computer science	female	52
1894	Computer science	male	909
1894	Economics	female	9
1894	Economics	male	151
1894	Engineering	female	19
1894	Engineering	male	665
1894	Environmental science	female	9
1894	Environmental science	male	129
1894	Geography	female	4
1894	Geography	male	72
1894	Geology	female	2
1894	Geology	male	256
1894	History	female	82
1894	History	male	1117
1894	Materials science	female	2
1894	Materials science	male	114
1894	Mathematics	female	10
1894	Mathematics	male	497
1894	Medicine	female	76
1894	Medicine	male	3134
1894	Philosophy	female	115
1894	Philosophy	male	1587
1894	Physics	female	79
1894	Physics	male	1789
1894	Political science	female	185
1894	Political science	male	2064
1894	Psychology	female	71
1894	Psychology	male	512
1894	Sociology	female	7
1894	Sociology	male	76
1895	Art	female	101
1895	Art	male	1064
1895	Biology	female	147
1895	Biology	male	2951
1895	Business	female	2
1895	Business	male	109
1895	Chemistry	female	32
1895	Chemistry	male	832
1895	Computer science	female	45
1895	Computer science	male	966
1895	Economics	female	10
1895	Economics	male	159
1895	Engineering	female	22
1895	Engineering	male	718
1895	Environmental science	female	7
1895	Environmental science	male	149
1895	Geography	female	4
1895	Geography	male	79
1895	Geology	female	3
1895	Geology	male	268
1895	History	female	83
1895	History	male	1166
1895	Materials science	female	4
1895	Materials science	male	137
1895	Mathematics	female	13
1895	Mathematics	male	524
1895	Medicine	female	90
1895	Medicine	male	3318
1895	Philosophy	female	117
1895	Philosophy	male	1702
1895	Physics	female	89
1895	Physics	male	1967
1895	Political science	female	175
1895	Political science	male	2211
1895	Psychology	female	75
1895	Psychology	male	565
1895	Sociology	female	7
1895	Sociology	male	73
1896	Art	female	104
1896	Art	male	1098
1896	Biology	female	152
1896	Biology	male	3054
1896	Business	female	3
1896	Business	male	129
1896	Chemistry	female	32
1896	Chemistry	male	855
1896	Computer science	female	47
1896	Computer science	male	1029
1896	Economics	female	13
1896	Economics	male	167
1896	Engineering	female	32
1896	Engineering	male	787
1896	Environmental science	female	6
1896	Environmental science	male	135
1896	Geography	female	5
1896	Geography	male	78
1896	Geology	female	3
1896	Geology	male	280
1896	History	female	100
1896	History	male	1241
1896	Materials science	female	3
1896	Materials science	male	158
1896	Mathematics	female	18
1896	Mathematics	male	545
1896	Medicine	female	86
1896	Medicine	male	3481
1896	Philosophy	female	126
1896	Philosophy	male	1763
1896	Physics	female	93
1896	Physics	male	2002
1896	Political science	female	193
1896	Political science	male	2164
1896	Psychology	female	81
1896	Psychology	male	563
1896	Sociology	female	8
1896	Sociology	male	89
1897	Art	female	105
1897	Art	male	1129
1897	Biology	female	173
1897	Biology	male	3117
1897	Business	female	2
1897	Business	male	128
1897	Chemistry	female	34
1897	Chemistry	male	978
1897	Computer science	female	53
1897	Computer science	male	1266
1897	Economics	female	13
1897	Economics	male	169
1897	Engineering	female	42
1897	Engineering	male	1154
1897	Environmental science	female	5
1897	Environmental science	male	145
1897	Geography	female	5
1897	Geography	male	85
1897	Geology	female	4
1897	Geology	male	294
1897	History	female	100
1897	History	male	1350
1897	Materials science	female	5
1897	Materials science	male	225
1897	Mathematics	female	19
1897	Mathematics	male	665
1897	Medicine	female	106
1897	Medicine	male	3622
1897	Philosophy	female	134
1897	Philosophy	male	1864
1897	Physics	female	107
1897	Physics	male	2347
1897	Political science	female	184
1897	Political science	male	2298
1897	Psychology	female	83
1897	Psychology	male	574
1897	Sociology	female	6
1897	Sociology	male	91
1898	Art	female	104
1898	Art	male	1155
1898	Biology	female	178
1898	Biology	male	3246
1898	Business	female	2
1898	Business	male	160
1898	Chemistry	female	45
1898	Chemistry	male	1028
1898	Computer science	female	75
1898	Computer science	male	1436
1898	Economics	female	13
1898	Economics	male	173
1898	Engineering	female	58
1898	Engineering	male	1591
1898	Environmental science	female	7
1898	Environmental science	male	133
1898	Geography	female	6
1898	Geography	male	87
1898	Geology	female	4
1898	Geology	male	301
1898	History	female	97
1898	History	male	1317
1898	Materials science	female	6
1898	Materials science	male	305
1898	Mathematics	female	23
1898	Mathematics	male	725
1898	Medicine	female	113
1898	Medicine	male	3904
1898	Philosophy	female	137
1898	Philosophy	male	1874
1898	Physics	female	126
1898	Physics	male	2401
1898	Political science	female	207
1898	Political science	male	2369
1898	Psychology	female	80
1898	Psychology	male	673
1898	Sociology	female	7
1898	Sociology	male	97
1899	Art	female	113
1899	Art	male	1246
1899	Biology	female	194
1899	Biology	male	3421
1899	Business	female	11
1899	Business	male	173
1899	Chemistry	female	44
1899	Chemistry	male	1210
1899	Computer science	female	147
1899	Computer science	male	2277
1899	Economics	female	13
1899	Economics	male	180
1899	Engineering	female	68
1899	Engineering	male	1902
1899	Environmental science	female	7
1899	Environmental science	male	169
1899	Geography	female	6
1899	Geography	male	93
1899	Geology	female	5
1899	Geology	male	323
1899	History	female	115
1899	History	male	1502
1899	Materials science	female	12
1899	Materials science	male	345
1899	Mathematics	female	44
1899	Mathematics	male	934
1899	Medicine	female	133
1899	Medicine	male	4024
1899	Philosophy	female	140
1899	Philosophy	male	1959
1899	Physics	female	129
1899	Physics	male	2843
1899	Political science	female	220
1899	Political science	male	2604
1899	Psychology	female	87
1899	Psychology	male	665
1899	Sociology	female	10
1899	Sociology	male	103
1900	Art	female	122
1900	Art	male	1288
1900	Biology	female	243
1900	Biology	male	3735
1900	Business	female	9
1900	Business	male	172
1900	Chemistry	female	53
1900	Chemistry	male	1316
1900	Computer science	female	128
1900	Computer science	male	2071
1900	Economics	female	19
1900	Economics	male	213
1900	Engineering	female	77
1900	Engineering	male	2053
1900	Environmental science	female	8
1900	Environmental science	male	169
1900	Geography	female	7
1900	Geography	male	120
1900	Geology	female	6
1900	Geology	male	363
1900	History	female	115
1900	History	male	1700
1900	Materials science	female	12
1900	Materials science	male	353
1900	Mathematics	female	32
1900	Mathematics	male	943
1900	Medicine	female	269
1900	Medicine	male	4540
1900	Philosophy	female	136
1900	Philosophy	male	2085
1900	Physics	female	166
1900	Physics	male	3013
1900	Political science	female	273
1900	Political science	male	2712
1900	Psychology	female	115
1900	Psychology	male	718
1900	Sociology	female	9
1900	Sociology	male	110
1901	Art	female	123
1901	Art	male	1321
1901	Biology	female	254
1901	Biology	male	3748
1901	Business	female	5
1901	Business	male	177
1901	Chemistry	female	48
1901	Chemistry	male	1311
1901	Computer science	female	107
1901	Computer science	male	2089
1901	Economics	female	18
1901	Economics	male	214
1901	Engineering	female	59
1901	Engineering	male	2142
1901	Environmental science	female	10
1901	Environmental science	male	180
1901	Geography	female	9
1901	Geography	male	117
1901	Geology	female	11
1901	Geology	male	369
1901	History	female	124
1901	History	male	1651
1901	Materials science	female	11
1901	Materials science	male	380
1901	Mathematics	female	33
1901	Mathematics	male	931
1901	Medicine	female	236
1901	Medicine	male	4686
1901	Philosophy	female	143
1901	Philosophy	male	2066
1901	Physics	female	140
1901	Physics	male	3071
1901	Political science	female	266
1901	Political science	male	2671
1901	Psychology	female	107
1901	Psychology	male	739
1901	Sociology	female	14
1901	Sociology	male	119
1902	Art	female	120
1902	Art	male	1318
1902	Biology	female	267
1902	Biology	male	3893
1902	Business	female	6
1902	Business	male	186
1902	Chemistry	female	44
1902	Chemistry	male	1365
1902	Computer science	female	126
1902	Computer science	male	2271
1902	Economics	female	18
1902	Economics	male	215
1902	Engineering	female	84
1902	Engineering	male	2316
1902	Environmental science	female	9
1902	Environmental science	male	179
1902	Geography	female	8
1902	Geography	male	121
1902	Geology	female	6
1902	Geology	male	366
1902	History	female	122
1902	History	male	1705
1902	Materials science	female	10
1902	Materials science	male	396
1902	Mathematics	female	27
1902	Mathematics	male	991
1902	Medicine	female	247
1902	Medicine	male	4869
1902	Philosophy	female	157
1902	Philosophy	male	2161
1902	Physics	female	141
1902	Physics	male	3330
1902	Political science	female	284
1902	Political science	male	2800
1902	Psychology	female	128
1902	Psychology	male	764
1902	Sociology	female	14
1902	Sociology	male	115
1903	Art	female	119
1903	Art	male	1359
1903	Biology	female	273
1903	Biology	male	4054
1903	Business	female	5
1903	Business	male	209
1903	Chemistry	female	59
1903	Chemistry	male	1431
1903	Computer science	female	137
1903	Computer science	male	2303
1903	Economics	female	17
1903	Economics	male	224
1903	Engineering	female	97
1903	Engineering	male	2454
1903	Environmental science	female	13
1903	Environmental science	male	195
1903	Geography	female	8
1903	Geography	male	118
1903	Geology	female	11
1903	Geology	male	389
1903	History	female	135
1903	History	male	1839
1903	Materials science	female	9
1903	Materials science	male	434
1903	Mathematics	female	30
1903	Mathematics	male	1030
1903	Medicine	female	260
1903	Medicine	male	5040
1903	Philosophy	female	194
1903	Philosophy	male	2229
1903	Physics	female	156
1903	Physics	male	3524
1903	Political science	female	295
1903	Political science	male	2874
1903	Psychology	female	114
1903	Psychology	male	808
1903	Sociology	female	14
1903	Sociology	male	124
1904	Art	female	133
1904	Art	male	1360
1904	Biology	female	287
1904	Biology	male	4121
1904	Business	female	5
1904	Business	male	188
1904	Chemistry	female	55
1904	Chemistry	male	1458
1904	Computer science	female	122
1904	Computer science	male	2321
1904	Economics	female	18
1904	Economics	male	235
1904	Engineering	female	79
1904	Engineering	male	2418
1904	Environmental science	female	12
1904	Environmental science	male	198
1904	Geography	female	10
1904	Geography	male	130
1904	Geology	female	10
1904	Geology	male	410
1904	History	female	127
1904	History	male	1825
1904	Materials science	female	8
1904	Materials science	male	467
1904	Mathematics	female	39
1904	Mathematics	male	1004
1904	Medicine	female	272
1904	Medicine	male	5177
1904	Philosophy	female	157
1904	Philosophy	male	2280
1904	Physics	female	174
1904	Physics	male	3432
1904	Political science	female	298
1904	Political science	male	3009
1904	Psychology	female	140
1904	Psychology	male	857
1904	Sociology	female	17
1904	Sociology	male	126
1905	Art	female	137
1905	Art	male	1414
1905	Biology	female	315
1905	Biology	male	4381
1905	Business	female	6
1905	Business	male	193
1905	Chemistry	female	73
1905	Chemistry	male	1664
1905	Computer science	female	147
1905	Computer science	male	2366
1905	Economics	female	22
1905	Economics	male	246
1905	Engineering	female	84
1905	Engineering	male	2633
1905	Environmental science	female	11
1905	Environmental science	male	224
1905	Geography	female	9
1905	Geography	male	137
1905	Geology	female	14
1905	Geology	male	425
1905	History	female	142
1905	History	male	1906
1905	Materials science	female	11
1905	Materials science	male	451
1905	Mathematics	female	34
1905	Mathematics	male	1119
1905	Medicine	female	312
1905	Medicine	male	5380
1905	Philosophy	female	170
1905	Philosophy	male	2327
1905	Physics	female	186
1905	Physics	male	3722
1905	Political science	female	335
1905	Political science	male	3147
1905	Psychology	female	138
1905	Psychology	male	882
1905	Sociology	female	20
1905	Sociology	male	132
1906	Art	female	142
1906	Art	male	1472
1906	Biology	female	313
1906	Biology	male	4541
1906	Business	female	3
1906	Business	male	223
1906	Chemistry	female	74
1906	Chemistry	male	1688
1906	Computer science	female	136
1906	Computer science	male	2369
1906	Economics	female	23
1906	Economics	male	248
1906	Engineering	female	69
1906	Engineering	male	2648
1906	Environmental science	female	14
