NewAuthorId	issn	Year	Count
10166882	1744117X	2016	1
10168801	1744117X	2010	2
10169343	1744117X	2017	1
10169838	1744117X	2014	1
10170923	1744117X	2011	1
10173031	1744117X	2007	1
10174833	1744117X	2016	2
10179924	1744117X	2006	2
10179924	1744117X	2014	1
10181990	1744117X	2011	1
10181990	1744117X	2014	1
10181990	1744117X	2017	1
10182871	1744117X	2017	2
10186869	1744117X	2007	1
10186869	1744117X	2018	1
10192753	1744117X	2008	1
10192753	1744117X	2016	1
10193793	1744117X	2017	1
10193793	1744117X	2018	1
10194658	1744117X	2014	1
10194658	1744117X	2015	1
10194658	1744117X	2018	1
10194703	1744117X	2011	2
10194703	1744117X	2014	1
10194703	1744117X	2015	1
10194703	1744117X	2016	1
10194703	1744117X	2017	6
10194703	1744117X	2018	1
10194799	1744117X	2017	2
10194935	1744117X	2008	2
10194935	1744117X	2009	1
10194935	1744117X	2010	1
10194935	1744117X	2011	3
10194935	1744117X	2012	1
10194935	1744117X	2015	3
10194935	1744117X	2016	3
10194935	1744117X	2018	1
10194935	1744117X	2019	1
10198308	1744117X	2019	1
10202933	1744117X	2016	1
10203086	1744117X	2009	1
10205595	1744117X	2011	1
10206659	1744117X	2009	1
10207913	1744117X	2009	1
10207913	1744117X	2016	1
10207913	1744117X	2019	1
10214603	1744117X	2017	1
10220067	1744117X	2006	1
10220080	1744117X	2012	1
10221022	1744117X	2010	2
10221022	1744117X	2011	1
10221022	1744117X	2012	1
10221022	1744117X	2013	3
10222836	1744117X	2007	1
10222836	1744117X	2010	1
10222836	1744117X	2015	1
10223554	1744117X	2012	1
10223554	1744117X	2015	1
10223554	1744117X	2017	1
10225163	1744117X	2008	1
10226879	1744117X	2016	2
10228750	1744117X	2019	1
10228899	1744117X	2019	2
10229293	1744117X	2012	1
10230087	1744117X	2011	1
10230087	1744117X	2018	1
10233915	1744117X	2012	1
10233915	1744117X	2017	2
10234011	1744117X	2010	1
10236100	1744117X	2016	2
10237636	1744117X	2010	1
10238081	1744117X	2017	1
10242139	1744117X	2008	1
10242297	1744117X	2013	1
10243746	1744117X	2019	1
10244356	1744117X	2018	1
10255743	1744117X	2012	2
10256467	1744117X	2014	1
10261014	1744117X	2016	1
10261014	1744117X	2018	1
10261453	1744117X	2011	1
10264006	1744117X	2007	1
10269519	1744117X	2010	1
10269568	1744117X	2018	1
10269568	1744117X	2019	3
10271436	1744117X	2009	1
10271436	1744117X	2010	1
10271436	1744117X	2018	1
10274105	1744117X	2015	1
10274385	1744117X	2018	1
10277292	1744117X	2014	2
10277292	1744117X	2015	1
10277292	1744117X	2017	1
10277292	1744117X	2018	1
10277292	1744117X	2019	1
10277314	1744117X	2017	1
10280473	1744117X	2008	2
10280473	1744117X	2009	1
10280473	1744117X	2010	1
10280473	1744117X	2011	1
10280473	1744117X	2014	1
10280473	1744117X	2016	2
10280473	1744117X	2018	1
10280473	1744117X	2019	2
10282648	1744117X	2013	1
10284450	1744117X	2011	1
10285507	1744117X	2010	1
10287152	1744117X	2006	1
10288143	1744117X	2006	1
10288143	1744117X	2008	3
10288143	1744117X	2013	1
10288143	1744117X	2017	1
10289304	1744117X	2017	1
10290333	1744117X	2010	1
10293907	1744117X	2018	1
10297452	1744117X	2006	1
10297476	1744117X	2007	1
10297559	1744117X	2018	2
10297570	1744117X	2006	2
10300515	1744117X	2019	1
10302238	1744117X	2010	1
10302238	1744117X	2013	1
10302238	1744117X	2015	2
10302238	1744117X	2017	1
10302391	1744117X	2010	1
10305662	1744117X	2011	1
10305662	1744117X	2016	1
10305907	1744117X	2011	1
10308182	1744117X	2007	1
10308182	1744117X	2008	4
10308182	1744117X	2009	4
10308182	1744117X	2010	3
10308182	1744117X	2011	2
10314238	1744117X	2007	1
10318183	1744117X	2016	1
10321139	1744117X	2007	1
10321139	1744117X	2010	1
10321139	1744117X	2012	1
10321139	1744117X	2014	1
10321781	1744117X	2009	1
10323511	1744117X	2017	1
10323511	1744117X	2019	1
10323986	1744117X	2012	1
10324449	1744117X	2007	1
10324453	1744117X	2009	1
10324609	1744117X	2016	1
10324812	1744117X	2019	1
10326612	1744117X	2006	1
10326612	1744117X	2018	1
10328693	1744117X	2017	1
10331358	1744117X	2006	1
10337761	1744117X	2012	1
10338188	1744117X	2008	1
10341274	1744117X	2008	1
10341274	1744117X	2010	1
10341713	1744117X	2006	1
10341713	1744117X	2008	1
10341713	1744117X	2014	1
10341713	1744117X	2018	1
10342902	1744117X	2018	1
10344155	1744117X	2014	1
10344705	1744117X	2017	1
10345419	1744117X	2018	1
10352081	1744117X	2019	1
10354984	1744117X	2018	1
10354984	1744117X	2019	1
10355544	1744117X	2018	1
10358004	1744117X	2017	2
10359767	1744117X	2008	3
10359767	1744117X	2010	2
10359767	1744117X	2011	1
10359767	1744117X	2012	10
10359767	1744117X	2013	1
10359767	1744117X	2014	4
10359767	1744117X	2015	3
10359767	1744117X	2016	1
10359767	1744117X	2017	3
10359767	1744117X	2018	2
10359767	1744117X	2019	1
10361337	1744117X	2011	1
10361337	1744117X	2013	1
10361337	1744117X	2015	1
10362089	1744117X	2019	2
10362752	1744117X	2017	1
10362752	1744117X	2018	1
10363361	1744117X	2008	1
10363689	1744117X	2012	1
10367828	1744117X	2011	1
10374977	1744117X	2013	1
10375055	1744117X	2016	1
10376555	1744117X	2017	1
10376555	1744117X	2018	1
10382564	1744117X	2010	1
10387167	1744117X	2013	1
10387167	1744117X	2014	1
10389924	1744117X	2019	1
10398002	1744117X	2008	2
10398002	1744117X	2009	1
10398002	1744117X	2010	1
10398002	1744117X	2011	3
10398002	1744117X	2012	4
10398002	1744117X	2013	3
10398002	1744117X	2014	2
10398002	1744117X	2015	4
10398002	1744117X	2016	4
10398002	1744117X	2018	2
10398002	1744117X	2019	1
10399439	1744117X	2006	1
10401262	1744117X	2018	1
10401340	1744117X	2018	1
10402229	1744117X	2010	1
10402463	1744117X	2016	1
10402463	1744117X	2017	1
10402463	1744117X	2018	1
10405572	1744117X	2007	1
10405572	1744117X	2013	1
10405572	1744117X	2014	1
10405572	1744117X	2016	1
10405572	1744117X	2018	1
10405890	1744117X	2016	1
10408935	1744117X	2018	1
10410506	1744117X	2016	1
10411895	1744117X	2011	1
10411895	1744117X	2013	1
10413584	1744117X	2008	1
10413584	1744117X	2010	1
10415025	1744117X	2018	1
10417569	1744117X	2009	1
10420813	1744117X	2015	1
10420813	1744117X	2017	1
10420813	1744117X	2018	3
10420813	1744117X	2019	2
10422249	1744117X	2007	1
10422249	1744117X	2013	2
10423075	1744117X	2017	1
10424349	1744117X	2006	1
10427779	1744117X	2019	2
10429552	1744117X	2011	1
10430828	1744117X	2018	1
10433543	1744117X	2019	2
10433928	1744117X	2017	1
10433928	1744117X	2018	1
10433929	1744117X	2013	1
10436443	1744117X	2017	1
10439133	1744117X	2014	1
10439133	1744117X	2016	2
10439133	1744117X	2017	1
10447448	1744117X	2007	1
10447448	1744117X	2009	1
10447448	1744117X	2012	1
10451086	1744117X	2007	1
10451102	1744117X	2016	1
10451102	1744117X	2017	1
10452422	1744117X	2013	2
10452422	1744117X	2016	1
10452811	1744117X	2016	1
10456676	1744117X	2009	1
10459440	1744117X	2009	2
10460556	1744117X	2019	1
10461593	1744117X	2018	1
10462069	1744117X	2007	3
10462069	1744117X	2008	1
10464397	1744117X	2011	1
10464760	1744117X	2009	1
10469639	1744117X	2007	1
10472590	1744117X	2011	1
10474844	1744117X	2018	1
10475132	1744117X	2008	1
10475132	1744117X	2011	1
10475132	1744117X	2015	1
10475132	1744117X	2017	1
10475549	1744117X	2016	1
10478341	1744117X	2009	1
10478341	1744117X	2011	1
10478341	1744117X	2014	1
10478341	1744117X	2015	1
10478732	1744117X	2017	1
10478732	1744117X	2018	1
10482115	1744117X	2014	1
10486019	1744117X	2019	1
10487471	1744117X	2016	8
10487471	1744117X	2019	1
10488896	1744117X	2015	2
10488896	1744117X	2019	1
10491066	1744117X	2008	1
10491066	1744117X	2009	3
10491066	1744117X	2013	1
10491066	1744117X	2014	1
10491066	1744117X	2018	2
10491602	1744117X	2017	1
10491967	1744117X	2012	1
10492177	1744117X	2008	2
10492177	1744117X	2015	1
10493452	1744117X	2010	1
10493452	1744117X	2012	1
10496703	1744117X	2006	6
10496703	1744117X	2008	2
10496703	1744117X	2010	1
10496703	1744117X	2011	1
10496703	1744117X	2013	1
10496703	1744117X	2014	1
10496703	1744117X	2017	1
10501259	1744117X	2019	1
10506965	1744117X	2007	1
10507773	1744117X	2018	1
10508011	1744117X	2013	1
10509733	1744117X	2012	1
10509834	1744117X	2018	1
10510020	1744117X	2016	1
10510590	1744117X	2007	1
10510590	1744117X	2012	2
10511378	1744117X	2006	1
10511378	1744117X	2008	2
10511378	1744117X	2009	2
10511378	1744117X	2010	1
10511378	1744117X	2011	2
10511378	1744117X	2012	1
10511698	1744117X	2012	1
10515209	1744117X	2009	1
10518521	1744117X	2011	2
10518521	1744117X	2016	1
10519618	1744117X	2011	1
10519618	1744117X	2015	1
10522631	1744117X	2013	1
10522631	1744117X	2015	1
10522631	1744117X	2016	1
10522631	1744117X	2017	2
10522631	1744117X	2019	2
10524982	1744117X	2008	1
10525016	1744117X	2013	1
10529154	1744117X	2014	1
10531281	1744117X	2012	2
10533031	1744117X	2012	7
10533031	1744117X	2014	1
10533031	1744117X	2016	1
10533031	1744117X	2018	1
10534370	1744117X	2019	1
10534596	1744117X	2006	1
10534596	1744117X	2008	1
10534596	1744117X	2011	1
10534596	1744117X	2012	1
10540140	1744117X	2018	1
10540510	1744117X	2010	1
10544468	1744117X	2008	1
10544468	1744117X	2010	2
10544468	1744117X	2012	3
10544468	1744117X	2013	1
10544468	1744117X	2014	2
10544468	1744117X	2015	2
10544468	1744117X	2018	2
10544468	1744117X	2019	1
10545952	1744117X	2013	1
10546137	1744117X	2016	3
10546831	1744117X	2011	1
10546831	1744117X	2017	1
10549344	1744117X	2017	1
10549437	1744117X	2013	1
10555975	1744117X	2009	1
10556320	1744117X	2014	1
10557068	1744117X	2016	1
10557203	1744117X	2016	1
10557823	1744117X	2011	1
10559709	1744117X	2008	1
10559709	1744117X	2010	2
10559709	1744117X	2012	10
10559709	1744117X	2013	1
10559709	1744117X	2014	4
10559709	1744117X	2015	3
10559709	1744117X	2016	1
10559709	1744117X	2017	3
10559709	1744117X	2018	2
10559709	1744117X	2019	1
10562635	1744117X	2016	1
10565400	1744117X	2006	1
10565400	1744117X	2007	1
10565400	1744117X	2014	1
10565697	1744117X	2015	1
10565697	1744117X	2017	1
10565697	1744117X	2018	2
10565697	1744117X	2019	1
10565749	1744117X	2012	1
10565873	1744117X	2014	1
10566755	1744117X	2016	1
10568740	1744117X	2017	1
10568740	1744117X	2019	1
10571387	1744117X	2006	1
10578437	1744117X	2007	1
10579221	1744117X	2013	1
10579221	1744117X	2017	3
10579221	1744117X	2018	3
10579221	1744117X	2019	3
10581016	1744117X	2019	1
10583662	1744117X	2008	2
10583662	1744117X	2009	2
10583662	1744117X	2010	1
10583662	1744117X	2011	1
10584346	1744117X	2006	2
10586349	1744117X	2006	1
10586906	1744117X	2018	3
10587357	1744117X	2006	1
10587691	1744117X	2018	1
10589389	1744117X	2018	1
10589828	1744117X	2008	2
10589828	1744117X	2009	1
10589828	1744117X	2010	1
10589828	1744117X	2011	1
10589828	1744117X	2012	1
10589828	1744117X	2014	3
10589828	1744117X	2015	1
10589828	1744117X	2016	1
10589828	1744117X	2018	1
10590761	1744117X	2016	1
10591385	1744117X	2017	1
10592989	1744117X	2007	2
10592989	1744117X	2016	3
10593228	1744117X	2006	1
10596589	1744117X	2010	1
10597894	1744117X	2017	1
10598666	1744117X	2019	1
10598922	1744117X	2012	1
10598922	1744117X	2016	1
10600259	1744117X	2017	1
10602712	1744117X	2008	1
10603601	1744117X	2009	1
10605055	1744117X	2006	1
10606339	1744117X	2006	1
10606339	1744117X	2007	1
10606339	1744117X	2009	2
10606339	1744117X	2010	2
10606339	1744117X	2011	1
10606339	1744117X	2012	1
10606339	1744117X	2013	1
10606339	1744117X	2016	1
10608296	1744117X	2015	1
10612923	1744117X	2019	1
10613673	1744117X	2014	1
10616086	1744117X	2018	1
10616878	1744117X	2011	1
10617492	1744117X	2018	1
10617506	1744117X	2012	1
10617506	1744117X	2015	1
10617506	1744117X	2017	1
10621017	1744117X	2014	1
10621017	1744117X	2019	2
10622616	1744117X	2010	1
10624828	1744117X	2013	1
10631106	1744117X	2011	1
10631106	1744117X	2013	1
10631106	1744117X	2014	1
10631106	1744117X	2018	1
10631368	1744117X	2007	1
10632574	1744117X	2016	2
10632574	1744117X	2019	1
10633165	1744117X	2006	1
10634175	1744117X	2009	2
10634427	1744117X	2016	1
10644567	1744117X	2009	1
10644567	1744117X	2011	1
10644567	1744117X	2019	1
10644729	1744117X	2017	1
10645571	1744117X	2016	1
10652472	1744117X	2011	1
10654400	1744117X	2006	1
10657303	1744117X	2012	3
10660315	1744117X	2019	1
10661652	1744117X	2016	1
10663400	1744117X	2013	1
10664518	1744117X	2017	2
10665569	1744117X	2008	4
10665569	1744117X	2011	3
10665569	1744117X	2018	1
10666105	1744117X	2016	1
10666415	1744117X	2017	1
10669307	1744117X	2007	1
10669452	1744117X	2006	1
10672141	1744117X	2009	1
10672141	1744117X	2010	2
10672141	1744117X	2013	1
10674505	1744117X	2017	1
10675116	1744117X	2018	1
10680510	1744117X	2011	2
10680861	1744117X	2017	1
10680861	1744117X	2018	1
10680861	1744117X	2019	1
10684061	1744117X	2008	1
10685918	1744117X	2019	1
10686090	1744117X	2011	1
10686760	1744117X	2010	1
10689863	1744117X	2017	2
10693611	1744117X	2016	1
10695430	1744117X	2006	1
10695430	1744117X	2008	1
10695430	1744117X	2009	1
10695430	1744117X	2010	4
10695430	1744117X	2011	3
10695430	1744117X	2012	2
10695430	1744117X	2013	4
10695430	1744117X	2014	1
10695430	1744117X	2015	6
10695430	1744117X	2016	4
10695430	1744117X	2017	5
10695430	1744117X	2018	3
10698250	1744117X	2008	2
10700194	1744117X	2017	1
10700194	1744117X	2018	1
10700575	1744117X	2006	1
10702028	1744117X	2019	1
10702241	1744117X	2010	1
10702241	1744117X	2018	1
10702716	1744117X	2017	1
10707027	1744117X	2014	1
10710568	1744117X	2011	1
10713772	1744117X	2016	1
10715518	1744117X	2019	1
10715798	1744117X	2011	2
10715798	1744117X	2012	1
10715798	1744117X	2015	1
10716659	1744117X	2011	1
10718513	1744117X	2011	1
10723950	1744117X	2011	1
10724221	1744117X	2013	1
10725553	1744117X	2019	1
10727155	1744117X	2008	1
10728126	1744117X	2007	1
10728273	1744117X	2006	1
10728273	1744117X	2016	1
10734821	1744117X	2011	1
10734821	1744117X	2015	1
10735575	1744117X	2011	1
10737503	1744117X	2015	2
10743662	1744117X	2017	1
10744080	1744117X	2016	1
10747139	1744117X	2009	1
10749915	1744117X	2019	1
10752220	1744117X	2011	1
10753841	1744117X	2006	1
10757334	1744117X	2009	1
10757334	1744117X	2012	2
10758983	1744117X	2006	1
10758983	1744117X	2012	1
10759643	1744117X	2007	2
10760202	1744117X	2006	1
10762213	1744117X	2019	1
10763275	1744117X	2010	3
10763275	1744117X	2012	1
10763275	1744117X	2013	1
10763275	1744117X	2019	1
10764122	1744117X	2018	1
10765497	1744117X	2015	1
10769634	1744117X	2019	1
10771500	1744117X	2010	1
10771500	1744117X	2011	4
10771500	1744117X	2014	10
10771500	1744117X	2016	2
10771500	1744117X	2017	1
10771922	1744117X	2011	1
10777899	1744117X	2012	2
10779932	1744117X	2016	1
10782030	1744117X	2017	2
10783578	1744117X	2014	1
10790070	1744117X	2009	1
10791634	1744117X	2009	2
10791634	1744117X	2012	1
10792628	1744117X	2011	2
10792977	1744117X	2019	2
10793490	1744117X	2011	1
10793490	1744117X	2013	1
10796135	1744117X	2012	1
10798741	1744117X	2006	1
10798946	1744117X	2016	1
10799387	1744117X	2007	1
10801147	1744117X	2009	1
10803571	1744117X	2017	1
10803571	1744117X	2018	2
10803571	1744117X	2019	1
10803645	1744117X	2015	1
10803645	1744117X	2018	1
10803645	1744117X	2019	2
10803675	1744117X	2009	1
10805282	1744117X	2007	1
10805455	1744117X	2017	1
10806482	1744117X	2011	1
10808100	1744117X	2019	1
10809327	1744117X	2019	1
10810556	1744117X	2009	1
10810972	1744117X	2010	1
10821463	1744117X	2018	1
10823002	1744117X	2017	1
10824565	1744117X	2009	1
10824565	1744117X	2010	1
10824565	1744117X	2012	1
10824565	1744117X	2017	1
10824565	1744117X	2018	1
10827507	1744117X	2015	1
10828098	1744117X	2011	1
10828481	1744117X	2012	1
10828481	1744117X	2013	1
10829252	1744117X	2019	1
10835740	1744117X	2008	2
10840719	1744117X	2017	2
10842657	1744117X	2012	2
10844060	1744117X	2018	1
10845524	1744117X	2019	1
10846310	1744117X	2013	1
10846591	1744117X	2017	1
10849067	1744117X	2006	1
10851357	1744117X	2018	1
10852671	1744117X	2013	1
10853028	1744117X	2011	1
10853028	1744117X	2015	1
10853028	1744117X	2017	3
10853510	1744117X	2012	1
10854055	1744117X	2010	1
10854732	1744117X	2019	1
10855161	1744117X	2006	1
10855161	1744117X	2008	1
10860380	1744117X	2013	1
10860380	1744117X	2017	1
10863452	1744117X	2009	1
10863452	1744117X	2011	1
10863452	1744117X	2017	1
10864114	1744117X	2011	1
10864114	1744117X	2016	1
10864219	1744117X	2007	1
10865056	1744117X	2014	1
10866417	1744117X	2016	1
10866417	1744117X	2018	1
10870200	1744117X	2006	10
10870200	1744117X	2010	1
10870200	1744117X	2011	2
10870200	1744117X	2012	1
10870200	1744117X	2015	1
10870200	1744117X	2017	1
10870200	1744117X	2018	1
10870200	1744117X	2019	2
10871576	1744117X	2011	1
10872800	1744117X	2017	1
10874330	1744117X	2016	1
10878376	1744117X	2007	2
10878376	1744117X	2009	1
10878376	1744117X	2010	1
10878376	1744117X	2011	1
10886973	1744117X	2006	1
10890547	1744117X	2010	1
10898601	1744117X	2012	1
10898601	1744117X	2018	1
10900190	1744117X	2008	4
10902724	1744117X	2016	1
10904767	1744117X	2019	1
10905931	1744117X	2017	1
10908930	1744117X	2006	2
10908930	1744117X	2017	2
10908930	1744117X	2019	1
10913158	1744117X	2016	1
10914415	1744117X	2008	1
10914586	1744117X	2008	1
10914586	1744117X	2009	3
10918600	1744117X	2006	1
10920686	1744117X	2008	1
10920810	1744117X	2014	1
10921162	1744117X	2014	1
10921195	1744117X	2007	1
10921195	1744117X	2012	1
10921195	1744117X	2013	2
10921195	1744117X	2015	1
10921195	1744117X	2017	5
10921195	1744117X	2018	2
10921195	1744117X	2019	1
10921780	1744117X	2011	2
10921830	1744117X	2019	1
10926885	1744117X	2019	1
10927546	1744117X	2010	1
10930347	1744117X	2013	2
10930347	1744117X	2016	1
10930347	1744117X	2017	1
10930986	1744117X	2018	1
10931230	1744117X	2018	1
10931290	1744117X	2007	2
10931290	1744117X	2011	1
10931290	1744117X	2015	1
10931290	1744117X	2019	1
10934105	1744117X	2017	1
10934430	1744117X	2012	2
10934430	1744117X	2016	1
10936005	1744117X	2012	1
10937024	1744117X	2012	1
10937813	1744117X	2010	1
10940538	1744117X	2006	3
10940538	1744117X	2010	1
10940693	1744117X	2016	1
10941874	1744117X	2012	1
10941932	1744117X	2014	1
10942851	1744117X	2013	1
10946461	1744117X	2006	1
10946461	1744117X	2008	2
10946461	1744117X	2011	2
10946461	1744117X	2012	2
10946461	1744117X	2015	2
10946461	1744117X	2016	1
10946461	1744117X	2017	2
10946461	1744117X	2018	2
10946461	1744117X	2019	1
10947400	1744117X	2006	1
10949914	1744117X	2006	1
10950311	1744117X	2017	1
10951523	1744117X	2013	1
10951571	1744117X	2011	1
10952809	1744117X	2006	1
10955964	1744117X	2018	1
10956427	1744117X	2015	1
10956427	1744117X	2018	1
10958105	1744117X	2013	9
10958105	1744117X	2019	1
10960943	1744117X	2010	1
10960943	1744117X	2011	1
10960943	1744117X	2014	1
10960943	1744117X	2016	1
10962816	1744117X	2008	1
10963214	1744117X	2019	1
10967960	1744117X	2006	1
10968215	1744117X	2011	1
10971537	1744117X	2006	1
10971537	1744117X	2016	1
10972954	1744117X	2008	1
10974613	1744117X	2011	1
10976337	1744117X	2007	1
10980866	1744117X	2014	2
10983337	1744117X	2015	2
10983777	1744117X	2018	1
10984470	1744117X	2010	1
10984470	1744117X	2013	1
10984470	1744117X	2017	1
10984789	1744117X	2009	1
10986461	1744117X	2011	1
10989270	1744117X	2019	1
10989669	1744117X	2007	3
10993879	1744117X	2016	1
10994220	1744117X	2007	6
10994220	1744117X	2008	7
10994220	1744117X	2009	1
10994220	1744117X	2013	5
10994220	1744117X	2014	1
10994220	1744117X	2015	2
10994220	1744117X	2016	12
10994220	1744117X	2018	1
10995351	1744117X	2017	1
10997820	1744117X	2006	1
11001757	1744117X	2011	1
11001757	1744117X	2013	1
11001757	1744117X	2014	1
11010536	1744117X	2018	1
11011335	1744117X	2011	1
11012963	1744117X	2010	1
11013147	1744117X	2018	1
11013147	1744117X	2019	1
11014411	1744117X	2007	1
11016447	1744117X	2017	1
11016624	1744117X	2016	1
11017239	1744117X	2014	1
11017239	1744117X	2018	1
11022828	1744117X	2019	1
11023819	1744117X	2007	1
11023921	1744117X	2009	1
11024555	1744117X	2019	1
11025967	1744117X	2006	1
11027581	1744117X	2011	2
11028794	1744117X	2013	1
11028794	1744117X	2017	1
11031735	1744117X	2008	1
11031735	1744117X	2014	1
11031735	1744117X	2016	1
11034650	1744117X	2010	1
11034650	1744117X	2015	1
11034650	1744117X	2016	1
11035522	1744117X	2008	1
11037353	1744117X	2018	1
11038663	1744117X	2007	1
11038663	1744117X	2011	1
11038663	1744117X	2012	4
11038663	1744117X	2013	8
11038663	1744117X	2014	17
11038663	1744117X	2016	9
11038663	1744117X	2018	4
11038663	1744117X	2019	5
11039683	1744117X	2014	1
11042034	1744117X	2017	1
11045500	1744117X	2017	1
11045692	1744117X	2019	1
11050181	1744117X	2007	1
11050880	1744117X	2013	1
11052967	1744117X	2009	3
11052967	1744117X	2014	2
11052967	1744117X	2015	1
11052967	1744117X	2016	1
11052967	1744117X	2019	3
11054883	1744117X	2007	1
11054883	1744117X	2008	1
11054883	1744117X	2010	1
11054883	1744117X	2011	1
11056342	1744117X	2018	1
11058164	1744117X	2012	2
11058164	1744117X	2013	2
11058164	1744117X	2014	1
11058164	1744117X	2015	1
11058164	1744117X	2017	1
11060866	1744117X	2016	1
11061495	1744117X	2010	1
11061495	1744117X	2012	8
11061495	1744117X	2013	1
11061495	1744117X	2014	3
11061495	1744117X	2015	3
11061495	1744117X	2016	2
11061495	1744117X	2017	1
11061495	1744117X	2018	4
11061495	1744117X	2019	1
11063846	1744117X	2019	1
11065117	1744117X	2014	1
11066429	1744117X	2019	1
11066599	1744117X	2018	1
11068477	1744117X	2014	1
11068873	1744117X	2007	1
11068873	1744117X	2016	2
11068873	1744117X	2019	1
11073897	1744117X	2010	1
11073897	1744117X	2012	1
11074537	1744117X	2017	1
11082171	1744117X	2009	1
11084643	1744117X	2012	1
11084643	1744117X	2013	3
11085992	1744117X	2017	1
11086316	1744117X	2011	1
11088282	1744117X	2015	1
11089581	1744117X	2018	1
11089776	1744117X	2019	1
11091188	1744117X	2009	1
11094345	1744117X	2018	1
