Field	Year	gender
Biology	2005	male
Economics	2005	male
Economics	2005	male
Medicine	2005	female
Political science	2005	male
Computer science	2005	male
Mathematics	2005	male
Economics	2005	male
Economics	2005	male
Mathematics	2005	male
Geology	2005	male
Economics	2005	male
Mathematics	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Economics	2005	male
Computer science	2005	male
Computer science	2005	male
Medicine	2005	female
Economics	2005	male
Computer science	2005	female
Computer science	2005	male
Economics	2005	male
Engineering	2005	male
Chemistry	2005	male
Mathematics	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Physics	2005	male
Physics	2005	male
Economics	2005	male
Computer science	2005	male
Political science	2005	female
Political science	2005	male
Biology	2005	male
Computer science	2005	male
Political science	2005	male
Biology	2005	male
Biology	2005	male
Chemistry	2005	male
Chemistry	2005	male
Chemistry	2005	female
Computer science	2005	male
Biology	2005	male
Economics	2005	female
Computer science	2005	male
Chemistry	2005	male
Chemistry	2005	male
Psychology	2005	female
Biology	2005	male
Physics	2005	male
Business	2005	male
Economics	2005	male
Biology	2005	male
Medicine	2005	male
Physics	2005	male
Biology	2005	female
Chemistry	2005	male
Geology	2005	male
Political science	2005	male
Medicine	2005	male
Mathematics	2005	male
Economics	2005	male
Engineering	2005	male
Economics	2005	male
Physics	2005	male
Mathematics	2005	male
Mathematics	2005	male
Physics	2005	male
Biology	2005	male
Medicine	2005	male
Chemistry	2005	male
Biology	2005	male
Biology	2005	male
Biology	2005	female
Political science	2005	male
Economics	2005	male
Biology	2005	male
Mathematics	2005	male
Computer science	2005	male
Chemistry	2005	female
Engineering	2005	male
Economics	2005	male
Economics	2005	male
Materials science	2005	male
Psychology	2005	male
Physics	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Political science	2005	male
Political science	2005	female
Psychology	2005	male
Biology	2005	male
Sociology	2005	male
Economics	2005	male
Geology	2005	male
Economics	2005	male
Psychology	2005	male
Mathematics	2005	female
Psychology	2005	female
Biology	2005	male
Biology	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Business	2005	male
Mathematics	2005	male
Medicine	2005	male
Economics	2005	male
Computer science	2005	male
Economics	2005	female
Philosophy	2005	male
Geology	2005	male
Economics	2005	male
Geology	2005	male
Economics	2005	male
Chemistry	2005	male
Geology	2005	male
Geology	2005	female
Computer science	2005	male
Medicine	2005	male
Computer science	2005	male
Medicine	2005	female
Materials science	2005	male
Economics	2005	male
Economics	2005	female
Computer science	2005	male
Computer science	2005	male
Computer science	2005	male
Computer science	2005	male
Economics	2005	male
Biology	2005	female
Biology	2005	male
Biology	2005	female
Computer science	2005	male
Computer science	2005	male
Economics	2005	male
Psychology	2005	male
Sociology	2005	male
Chemistry	2005	male
Medicine	2005	male
Biology	2005	male
Economics	2005	male
Economics	2005	male
Political science	2005	male
Computer science	2005	male
Mathematics	2005	male
Mathematics	2005	male
Economics	2005	male
Medicine	2005	female
Chemistry	2005	male
Biology	2005	female
Mathematics	2005	male
Economics	2005	male
Economics	2005	female
Biology	2005	male
Medicine	2005	male
Economics	2005	male
Physics	2005	male
Physics	2005	male
Biology	2005	male
Business	2005	female
Computer science	2005	female
Economics	2005	female
Medicine	2005	male
Chemistry	2005	male
Biology	2005	male
Mathematics	2005	male
Physics	2005	male
Physics	2005	male
Computer science	2005	male
Computer science	2005	male
Biology	2005	male
Mathematics	2005	male
Economics	2005	male
Economics	2005	female
Physics	2005	male
Biology	2005	female
Economics	2005	male
Geology	2005	male
Engineering	2005	male
Geology	2005	male
Computer science	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Physics	2005	male
Engineering	2005	male
Medicine	2005	male
Philosophy	2005	male
Biology	2005	male
Mathematics	2005	male
Biology	2005	female
Economics	2005	male
Economics	2005	male
Chemistry	2005	male
Biology	2005	female
Computer science	2005	male
Mathematics	2005	male
Economics	2005	male
Political science	2005	female
Economics	2005	male
Biology	2005	male
Philosophy	2005	male
Political science	2005	male
Economics	2005	male
Economics	2005	male
Physics	2005	male
Computer science	2005	male
Psychology	2005	female
Engineering	2005	male
Biology	2005	male
Computer science	2005	male
Economics	2005	male
Biology	2005	female
Biology	2005	male
Economics	2005	male
Biology	2005	male
Biology	2005	male
Biology	2005	male
Biology	2005	male
Engineering	2005	male
Economics	2005	male
Computer science	2005	male
Biology	2005	male
Medicine	2005	female
Biology	2005	female
Sociology	2005	male
Business	2005	male
Economics	2005	male
Business	2005	female
Business	2005	female
Economics	2005	male
Political science	2005	female
Biology	2005	male
Computer science	2005	male
Computer science	2005	male
Computer science	2005	male
Medicine	2005	female
Economics	2005	male
Biology	2005	male
Chemistry	2005	male
Medicine	2005	male
Economics	2005	male
Biology	2005	female
Mathematics	2005	male
Chemistry	2005	male
Medicine	2005	male
Economics	2005	male
Computer science	2005	male
Philosophy	2005	male
Geology	2005	male
Economics	2005	male
Business	2005	male
Chemistry	2005	male
Economics	2005	male
Economics	2005	male
Chemistry	2005	male
Computer science	2005	female
Medicine	2005	male
Economics	2005	female
Economics	2005	male
Political science	2005	male
Political science	2005	male
Mathematics	2005	male
Mathematics	2005	male
Geology	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Chemistry	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Economics	2005	male
Biology	2005	male
Biology	2005	female
Biology	2005	male
Psychology	2005	male
Economics	2005	male
Economics	2005	male
Political science	2005	male
Business	2005	male
Biology	2005	male
Mathematics	2005	male
Medicine	2005	male
Chemistry	2005	male
Mathematics	2005	female
Geology	2005	male
Computer science	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Computer science	2005	female
Computer science	2005	male
Biology	2005	male
Political science	2005	female
Biology	2005	female
Mathematics	2005	male
Chemistry	2005	male
Computer science	2005	male
Economics	2005	male
Philosophy	2005	male
Geology	2005	male
Psychology	2005	male
Economics	2005	female
Physics	2005	male
Physics	2005	male
Biology	2005	male
Computer science	2005	male
Chemistry	2005	male
Economics	2005	male
Biology	2005	female
Political science	2005	male
Mathematics	2005	male
Medicine	2005	male
Economics	2005	female
Mathematics	2005	male
Biology	2005	male
Biology	2005	male
Biology	2005	male
Computer science	2005	female
Economics	2005	female
Biology	2005	male
Mathematics	2005	male
Political science	2005	male
Mathematics	2005	male
Computer science	2005	male
Economics	2005	male
Biology	2005	male
Mathematics	2005	male
Biology	2005	female
Biology	2005	male
Medicine	2005	male
Computer science	2005	male
Economics	2005	female
Sociology	2005	male
Economics	2005	male
Physics	2005	male
Chemistry	2005	male
Mathematics	2005	male
Business	2005	male
Biology	2005	male
Business	2005	male
Political science	2005	male
Biology	2005	female
Mathematics	2005	male
Economics	2005	female
Geology	2005	male
Mathematics	2005	male
Economics	2005	male
Medicine	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	female
Geology	2005	male
Computer science	2005	male
Biology	2005	male
Biology	2005	male
Biology	2005	male
Economics	2005	male
Biology	2005	male
Psychology	2005	male
Economics	2005	male
Economics	2005	male
Business	2005	male
Economics	2005	male
Medicine	2005	male
Economics	2005	male
Economics	2005	male
Business	2005	male
Physics	2005	male
Economics	2005	female
Biology	2005	male
Biology	2005	female
Biology	2005	male
Psychology	2005	male
Biology	2005	male
Chemistry	2005	male
Biology	2005	male
Computer science	2005	male
Economics	2005	male
Economics	2005	male
Business	2005	male
Economics	2005	male
Economics	2005	male
Environmental science	2005	male
Biology	2005	female
Mathematics	2005	female
Economics	2005	male
Economics	2005	male
Economics	2005	male
Psychology	2005	male
Economics	2005	male
Medicine	2005	male
Psychology	2005	male
Mathematics	2005	male
Mathematics	2005	male
Psychology	2005	male
Computer science	2005	male
Chemistry	2005	male
Economics	2005	male
Computer science	2005	male
Engineering	2005	male
Economics	2005	male
Geology	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Engineering	2005	male
Computer science	2005	male
Mathematics	2005	male
Computer science	2005	female
Economics	2005	male
Political science	2005	male
Political science	2005	female
Computer science	2005	male
Economics	2005	male
Computer science	2005	male
Mathematics	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Political science	2005	male
Engineering	2005	male
Engineering	2005	male
Economics	2005	male
Physics	2005	male
Economics	2005	male
Computer science	2005	male
Philosophy	2005	male
Economics	2005	female
Engineering	2005	male
Political science	2005	female
Mathematics	2005	male
Biology	2005	male
Political science	2005	female
Economics	2005	female
Medicine	2005	male
Biology	2005	male
Physics	2005	male
Computer science	2005	male
Engineering	2005	male
Economics	2005	female
Business	2005	female
Biology	2005	male
Computer science	2005	male
Mathematics	2005	male
Medicine	2005	female
Economics	2005	male
Psychology	2005	female
Computer science	2005	male
Computer science	2005	male
Philosophy	2005	male
Physics	2005	male
Materials science	2005	male
Economics	2005	female
Economics	2005	male
Computer science	2005	male
Computer science	2005	male
Economics	2005	male
Mathematics	2005	male
Materials science	2005	male
Economics	2005	male
Physics	2005	male
Geology	2005	male
Physics	2005	male
Engineering	2005	male
Biology	2005	female
Biology	2005	male
Biology	2005	male
Mathematics	2005	male
Computer science	2005	male
Medicine	2005	male
Computer science	2005	male
Mathematics	2005	male
Biology	2005	male
Business	2005	male
Medicine	2005	female
Political science	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Political science	2005	male
Biology	2005	male
Computer science	2005	male
Business	2005	male
Biology	2005	male
Geology	2005	male
Economics	2005	female
Physics	2005	male
Business	2005	female
Political science	2005	male
Mathematics	2005	male
Physics	2005	male
Psychology	2005	male
Economics	2005	male
Economics	2005	male
Political science	2005	male
Computer science	2005	female
Economics	2005	male
Economics	2005	male
Mathematics	2005	male
Mathematics	2005	male
Chemistry	2005	male
Economics	2005	male
Economics	2005	male
Computer science	2005	male
Mathematics	2005	male
Economics	2005	male
Chemistry	2005	male
Psychology	2005	male
Business	2005	male
Economics	2005	male
Economics	2005	male
Computer science	2005	male
Mathematics	2005	male
Political science	2005	female
Business	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Chemistry	2005	male
Chemistry	2005	male
Geology	2005	male
Computer science	2005	male
Psychology	2005	male
Mathematics	2005	male
Physics	2005	female
Economics	2005	male
Physics	2005	male
Biology	2005	male
Political science	2005	male
Economics	2005	male
Biology	2005	male
Materials science	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	female
Economics	2005	male
Medicine	2005	female
Geology	2005	male
Biology	2005	male
Mathematics	2005	male
Political science	2005	male
Economics	2005	male
Economics	2005	female
Physics	2005	male
Biology	2005	male
Biology	2005	female
Computer science	2005	male
Computer science	2005	male
Biology	2005	male
Economics	2005	male
Economics	2005	male
Biology	2005	male
Physics	2005	male
Biology	2005	male
Biology	2005	male
Chemistry	2005	male
Biology	2005	male
Psychology	2005	female
Biology	2005	female
Economics	2005	male
Chemistry	2005	male
Economics	2005	male
Biology	2005	male
Mathematics	2005	male
Mathematics	2005	female
Biology	2005	female
Business	2005	male
Biology	2005	male
Mathematics	2005	male
Biology	2005	male
Economics	2005	male
Medicine	2005	male
Business	2005	male
Economics	2005	female
Mathematics	2005	male
Economics	2005	male
Economics	2005	female
Biology	2005	female
Psychology	2005	male
Psychology	2005	male
Economics	2005	male
Physics	2005	male
Biology	2005	male
Mathematics	2005	male
Economics	2005	male
Business	2005	male
Biology	2005	male
Biology	2005	male
Materials science	2005	male
Economics	2005	male
Computer science	2005	male
Biology	2005	male
Economics	2005	male
Biology	2005	male
Biology	2005	female
Biology	2005	male
Economics	2005	male
Engineering	2005	male
Computer science	2005	male
Computer science	2005	male
Chemistry	2005	female
Economics	2005	male
Computer science	2005	male
Economics	2005	male
Computer science	2005	male
Political science	2005	male
Political science	2005	male
Computer science	2005	male
Economics	2005	female
Economics	2005	male
Economics	2005	male
Economics	2005	male
Psychology	2005	male
Mathematics	2005	male
Chemistry	2005	female
Sociology	2005	female
Economics	2005	male
Medicine	2005	male
Physics	2005	male
Biology	2005	male
Economics	2005	male
Economics	2005	male
Physics	2005	male
Economics	2005	female
Chemistry	2005	male
Engineering	2005	male
Computer science	2005	male
Business	2005	male
Medicine	2005	male
Biology	2005	female
Chemistry	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Economics	2005	male
Materials science	2005	male
Computer science	2005	male
Chemistry	2005	male
Mathematics	2005	male
Physics	2005	male
Computer science	2005	male
Biology	2005	male
Mathematics	2005	male
Biology	2005	male
Psychology	2005	male
Computer science	2005	male
Biology	2005	male
Chemistry	2005	male
Geology	2005	male
Biology	2005	male
Computer science	2005	male
Economics	2005	male
Political science	2005	male
Biology	2005	male
Biology	2005	male
Computer science	2005	male
